year,statefips,countyfips,ice_wanh_ba,ice_wanh_aa,ice_wanh_h
2015-2019,17,107,0.21820876169306289,0.21876447161248494,0.21950541817171437
2015-2019,17,109,0.16286816269284712,0.17163394109396915,0.16523492286115007
2015-2019,17,111,0.3756147012529679,0.3764594986349853,0.3651036432998675
2015-2019,17,113,0.24834080036449238,0.2784114207608778,0.2695572936441643
2015-2019,17,115,0.11561759883403169,0.18263800327928584,0.1812488613590818
2015-2019,17,117,0.2132980132450331,0.21509933774834436,0.21059602649006623
2015-2019,17,119,0.21873693792437232,0.24933354387464124,0.24501435086708961
2015-2019,17,121,0.1327605669133325,0.1445503574564154,0.1402232534804967
2015-2019,17,123,0.2371007371007371,0.2371007371007371,0.23177723177723178
2015-2019,17,125,0.18872343985276896,0.18972728793709218,0.1852099715576376
2015-2019,17,127,0.12469941600824459,0.14445207832360013,0.12504294057025078
2015-2019,17,129,0.3255589822667695,0.32652274479568233,0.32652274479568233
2015-2019,17,131,0.21025168815224063,0.21347452424800492,0.21301411909146717
2015-2019,17,133,0.4035772118357132,0.40166347710878847,0.40335639629029885
2015-2019,17,135,0.18304113869119945,0.18217323381357403,0.18009026210727305
2015-2019,17,137,0.15824768569137693,0.17632480501494277,0.17304468255703767
2015-2019,17,139,0.22117805000839066,0.22117805000839066,0.22033898305084745
2015-2019,17,141,0.245135816564388,0.24642024642024643,0.23581180724037867
2015-2019,17,143,0.1246092310212551,0.19783490095968767,0.19079082085375343
2015-2019,17,145,0.159966797106605,0.16530297640222932,0.16542155816435433
2015-2019,17,147,0.28526598924088464,0.2834728033472803,0.28526598924088464
2015-2019,17,149,0.1779996829925503,0.18418132826121414,0.18386432081153908
2015-2019,17,151,0.16056670602125148,0.16056670602125148,0.16056670602125148
2015-2019,17,153,-0.06252983293556086,0.09069212410501193,0.08973747016706445
2015-2019,17,155,0.22130128470783259,0.22130128470783259,0.21840033153750518
2015-2019,17,157,0.16864428174703358,0.18168812589413447,0.18168812589413447
2015-2019,17,159,0.16630502169869807,0.16924984500929943,0.16460012399256044
2015-2019,17,161,0.1550556601592178,0.18798929739371717,0.1745614904370231
2015-2019,17,163,0.08067816147159118,0.20119110513423946,0.197723452283752
2015-2019,17,165,0.14209787404733254,0.15533493782591257,0.15342960288808663
2015-2019,17,167,0.2015027893586267,0.2523921587366057,0.2520337828959157
2015-2019,17,169,0.1563963963963964,0.1563963963963964,0.1563963963963964
2015-2019,17,171,0.20165033522434245,0.1995874161939144,0.20165033522434245
2015-2019,17,173,0.1729241484383502,0.17216236804875396,0.17118293611927304
2015-2019,17,175,0.16198704103671707,0.16198704103671707,0.1611231101511879
2015-2019,17,177,0.1244743907999392,0.1633314757586504,0.15644156238917878
2015-2019,17,179,0.2628244092022619,0.2650347203035494,0.2622165736494078
2015-2019,17,181,0.1587015329125338,0.16336038473098888,0.15359182446648634
2015-2019,17,183,0.09463580623414979,0.1509100831433983,0.14718628615453758
2015-2019,17,185,0.17875594131018804,0.17875594131018804,0.1735895846249225
2015-2019,17,187,0.15593121538909938,0.1603031186243078,0.15199650247741184
2015-2019,17,189,0.2435215946843854,0.24551495016611297,0.24368770764119602
2015-2019,17,191,0.14536945114168204,0.14778045667281237,0.15104240533257693
2015-2019,17,193,0.15212713126965735,0.15295480880648898,0.14749213706340009
2015-2019,17,195,0.18029804193380697,0.1825506844567666,0.1606307399064287
2015-2019,17,197,0.30555386103582605,0.3263122118711274,0.3159504657992662
2015-2019,17,199,0.17692108476081245,0.19471678567464576,0.19027710977098672
2015-2019,17,201,0.13972068061230714,0.18801348678765278,0.16928183726988386
2015-2019,17,203,0.3228498517139113,0.32133250569004757,0.32195323815435545
2015-2019,18,001,0.1765884143898726,0.17955292043906737,0.17178110728307028
2015-2019,18,003,0.14545893220280565,0.18633715920449453,0.17860269534346673
2015-2019,18,005,0.21667938445885795,0.21426300394251557,0.21213277375047693
2015-2019,18,007,0.15705128205128205,0.15705128205128205,0.15268065268065267
2015-2019,18,009,0.10353390639923592,0.10124164278892073,0.10353390639923592
2015-2019,18,011,0.3787325877967432,0.380890720031391,0.38238179321169313
2015-2019,18,013,0.26320891904992727,0.2548069154952335,0.2625626110841816
2015-2019,18,015,0.22306923269182705,0.22319420144963759,0.21419645088727818
2015-2019,18,017,0.1388888888888889,0.13956971677559912,0.11369825708061002
2015-2019,18,019,0.18009049773755656,0.1952262443438914,0.18963800904977376
2015-2019,18,021,0.17964526225931898,0.18097315754529072,0.1793607132694679
2015-2019,18,023,0.16197124574087926,0.1622205601263193,0.13845258871436883
2015-2019,18,025,0.10299869621903521,0.10299869621903521,0.09960886571056063
2015-2019,18,027,0.2230337579050503,0.22463703571746682,0.21920370535316647
2015-2019,18,029,0.2915739268680445,0.2933757286698463,0.28940116587175413
2015-2019,18,031,0.20940790109147106,0.2081522264078045,0.20631700956244567
2015-2019,18,033,0.18350098208439974,0.1840366644842569,0.1816558538182251
2015-2019,18,035,0.1073523660539695,0.13466301655585974,0.1325337852518142
2015-2019,18,037,0.21736814064997337,0.2185520629846682,0.2064760551707808
2015-2019,18,039,0.16110320979391507,0.18827909311469923,0.16552329959006107
2015-2019,18,041,0.12051335559265443,0.13449499165275458,0.13000834724540902
2015-2019,18,043,0.2454349241152489,0.2667785809722841,0.25636369865360237
2015-2019,18,045,0.17809004875250933,0.17809004875250933,0.17407513622024662
2015-2019,18,047,0.24646022792678715,0.24208587544606883,0.24174053182917002
2015-2019,18,049,0.14206949608924221,0.1505321195025003,0.14899346070008976
2015-2019,18,051,0.20727136431784107,0.20899550224887556,0.20929535232383809
2015-2019,18,053,0.09934779311390869,0.13112391930835735,0.12774912786288486
2015-2019,18,055,0.17126985368906972,0.17103513027149675,0.17095688913230578
2015-2019,18,057,0.431366819991819,0.4335539991151107,0.43183430865939276
2015-2019,18,059,0.305080027835769,0.30692414752957553,0.30608907446068195
2015-2019,18,061,0.2130111782267583,0.21703811705894605,0.21370547802541137
2015-2019,18,063,0.33579598407184613,0.3391171735999322,0.34037109209523003
2015-2019,18,065,0.12876966783216784,0.1371284965034965,0.1359812062937063
2015-2019,18,067,0.15979366588859112,0.181579781562491,0.179072649203193
2015-2019,18,069,0.177316510649844,0.1759598426265093,0.17575634242300908
2015-2019,18,071,0.1774607532979168,0.17823673371933385,0.1668954814063153
2015-2019,18,073,0.2183834676454161,0.22125588446501238,0.21287800207452326
2015-2019,18,075,0.13347198434059213,0.1340836799608515,0.12821140200636164
2015-2019,18,077,0.16996516782773907,0.17012349588347056,0.17297340088663712
2015-2019,18,079,0.17012601927353596,0.16808747220163084,0.16604892512972572
2015-2019,18,081,0.29983400437945895,0.3005933460478915,0.29909232181959455
2015-2019,18,083,0.1550738130070488,0.15567229684798511,0.1492219710067828
2015-2019,18,085,0.21456915185340517,0.21640803948769236,0.20569732554763365
2015-2019,18,087,0.22198782961460448,0.22085192697768763,0.21062880324543612
2015-2019,18,089,0.08851770729016607,0.17364551145765833,0.14560517535920656
2015-2019,18,091,0.15555658821069263,0.19047840330862706,0.18401914542624132
2015-2019,18,093,0.1535062030775784,0.15489058090623503,0.15009850380703904
2015-2019,18,095,0.13456071211497364,0.16828421857537793,0.1635590063329608
2015-2019,18,097,0.05614220723067585,0.149334779969814,0.1351011660821038
2015-2019,18,099,0.19336569579288027,0.19319232547387888,0.17990060101710587
2015-2019,18,101,0.17817052782421783,0.17817052782421783,0.17817052782421783
2015-2019,18,103,0.1272500183674969,0.14502975534494159,0.14120931599441627
2015-2019,18,105,0.19351359125557313,0.1758054077376672,0.20072270962174601
2015-2019,18,107,0.18469639838772592,0.1883370172929398,0.17416460798335717
2015-2019,18,109,0.26469232542060384,0.2611200737497119,0.26434662364600137
2015-2019,18,111,0.1666965727615288,0.1666965727615288,0.16418446079310964
2015-2019,18,113,0.17410811993871744,0.17334208798424164,0.16934777850733201
2015-2019,18,115,0.2191780821917808,0.2191780821917808,0.2172211350293542
2015-2019,18,117,0.13902253735122816,0.14016206634591036,0.13990883768042542
2015-2019,18,119,0.137306289881495,0.13422971741112125,0.13092525068368277
2015-2019,18,121,0.1659237246161466,0.1659237246161466,0.16229156348027077
2015-2019,18,123,0.18752462245567958,0.18831254103742615,0.18739330269205515
2015-2019,18,125,0.17469292259699745,0.17469292259699745,0.17469292259699745
2015-2019,18,127,0.2815071996528047,0.28735062076661966,0.27598927414479907
2015-2019,18,129,0.2810438207779419,0.2859675036927622,0.282028557360906
2015-2019,18,131,0.1428848767229664,0.1428848767229664,0.1401669578722578
2015-2019,18,133,0.19870043564941298,0.20158015210810012,0.20180166875876837
2015-2019,18,135,0.13334636816893147,0.13334636816893147,0.1286538273536025
2015-2019,18,137,0.21615720524017468,0.21724890829694324,0.21442867540029112
2015-2019,18,139,0.18614069296535174,0.18614069296535174,0.18614069296535174
2015-2019,18,141,0.13778074446364064,0.1851342861630281,0.17628985393434898
2015-2019,18,143,0.16553338535280349,0.16553338535280349,0.14959313342994093
2015-2019,18,145,0.21865005891264097,0.21865005891264097,0.21365651124950907
2015-2019,18,147,0.2121323981789098,0.21053279192814076,0.20696443952257906
2015-2019,18,149,0.15569072406129372,0.15569072406129372,0.15136273248333137
2015-2019,18,151,0.20377252647079447,0.20272070682280344,0.2014585232452142
2015-2019,18,153,0.16274201988487702,0.16274201988487702,0.16025641025641027
2015-2019,18,155,0.16141641756725683,0.16578523798574385,0.164405610485169
2015-2019,18,157,0.17594929529535208,0.16710149448430367,0.1862575504069421
2015-2019,18,159,0.2269447929736512,0.2269447929736512,0.2269447929736512
2015-2019,18,161,0.17676230959971662,0.17676230959971662,0.17676230959971662
2015-2019,18,163,0.13242160117449442,0.17098945864800877,0.16850291639662995
2015-2019,18,165,0.14945978391356543,0.14945978391356543,0.14705882352941177
2015-2019,18,167,0.1225175025003572,0.14306805734152497,0.1411630232890413
2015-2019,18,169,0.1481884621365262,0.14857720416731457,0.1467112424195304
2015-2019,18,171,0.22698838248436104,0.22788203753351208,0.22788203753351208
2015-2019,18,173,0.29660602104919637,0.3026841804683038,0.3023986293546545
2015-2019,18,175,0.15009140767824497,0.14908592321755026,0.14981718464351004
2015-2019,18,177,0.13781714457288696,0.14937697042486114,0.1459990992343492
2015-2019,18,179,0.21941587068332108,0.21794636296840558,0.21629316678912563
2015-2019,18,181,0.15861929345075412,0.15861929345075412,0.1447514930660998
2015-2019,18,183,0.2270411876000582,0.2270411876000582,0.2265318003201863
2015-2019,19,001,0.1959375,0.193125,0.195
2015-2019,19,003,0.17146433041301626,0.17146433041301626,0.16958698372966208
2015-2019,19,005,0.18494876532840585,0.18780446833529313,0.16899042499580044
2015-2019,19,007,0.10872407995516532,0.11283392490192415,0.10610872407995517
2015-2019,19,009,0.16421291053227632,0.16157040392600983,0.1627029067572669
2015-2019,19,011,0.27110421113914224,0.27110421113914224,0.2687754705996507
2015-2019,19,013,0.16123239769397976,0.19892259710802382,0.1935166808430205
2015-2019,19,015,0.2411904327186416,0.2411904327186416,0.23881687054957093
2015-2019,19,017,0.29764365440264573,0.29805704836709385,0.298573790822654
2015-2019,19,019,0.26242371403661724,0.26242371403661724,0.25868725868725867
2015-2019,19,021,0.16507177033492823,0.16799574694311536,0.12892078681552366
2015-2019,19,023,0.1864406779661017,0.1864406779661017,0.18308282699072592
2015-2019,19,025,0.18162083936324167,0.18306801736613604,0.1799324650265316
2015-2019,19,027,0.24020169608067843,0.24020169608067843,0.23779509511803804
2015-2019,19,029,0.15656139165681474,0.15656139165681474,0.15656139165681474
2015-2019,19,031,0.2632931944256528,0.2632931944256528,0.26248139629278855
2015-2019,19,033,0.1962995686294891,0.20004157788056753,0.18564523673405747
2015-2019,19,035,0.20210565895845084,0.21037789058093626,0.20473773265651438
2015-2019,19,037,0.20684322443456407,0.20684322443456407,0.20143050454281847
2015-2019,19,039,0.15121951219512195,0.15121951219512195,0.13889602053915276
2015-2019,19,041,0.19093178036605657,0.19093178036605657,0.19093178036605657
2015-2019,19,043,0.17203728362183754,0.17070572569906792,0.17137150466045273
2015-2019,19,045,0.17738731856378914,0.19358288770053475,0.186707410236822
2015-2019,19,047,0.16125524312567965,0.1687121329812024,0.12257262700015535
2015-2019,19,049,0.3943719294165528,0.395389400854676,0.3886450187505451
2015-2019,19,051,0.2518891687657431,0.2518891687657431,0.25094458438287154
2015-2019,19,053,0.141875,0.140625,0.1325
2015-2019,19,055,0.22165918633270595,0.22079050238888084,0.21413059215288838
2015-2019,19,057,0.1535729086495767,0.18394411224912677,0.18199040909360015
2015-2019,19,059,0.251896256422804,0.24871543919745534,0.25042818693418156
2015-2019,19,061,0.23402250719706882,0.24852132949489664,0.24524993457210154
2015-2019,19,063,0.16922695738354807,0.16922695738354807,0.16650148662041625
2015-2019,19,065,0.15634146341463415,0.16621951219512196,0.16621951219512196
2015-2019,19,067,0.17456178473127626,0.18600608431116905,0.17108503549181514
2015-2019,19,069,0.18869274809160305,0.18869274809160305,0.1762881679389313
2015-2019,19,071,0.18947368421052632,0.19015280135823429,0.18438030560271648
2015-2019,19,073,0.18383278771090406,0.18383278771090406,0.17501888693024428
2015-2019,19,075,0.27837051406401553,0.27914645974781765,0.27914645974781765
2015-2019,19,077,0.21675651392632525,0.21675651392632525,0.21608265947888589
2015-2019,19,079,0.21233423869627735,0.21217446876497842,0.20802045055120627
2015-2019,19,081,0.1895615866388309,0.19853862212943632,0.18872651356993736
2015-2019,19,083,0.18648573027420257,0.18648573027420257,0.18256855064353666
2015-2019,19,085,0.2327629174281442,0.2327629174281442,0.23143379298886857
2015-2019,19,087,0.17150975074260622,0.17305953764690687,0.16995996383830556
2015-2019,19,089,0.1837270341207349,0.1868766404199475,0.1868766404199475
2015-2019,19,091,0.2268806899856253,0.2268806899856253,0.21849544801149975
2015-2019,19,093,0.25473264696114245,0.2563932248422451,0.25572899368980406
2015-2019,19,095,0.24941002949852506,0.24941002949852506,0.23244837758112094
2015-2019,19,097,0.21847311566937735,0.22053647287292147,0.2196868552008739
2015-2019,19,099,0.22423493893234528,0.22924385892685603,0.22691093728557704
2015-2019,19,101,0.14583950251702696,0.15057743559372225,0.15057743559372225
2015-2019,19,103,0.25508167889877226,0.251361314979538,0.26368924814827344
2015-2019,19,105,0.2087330873308733,0.21254612546125462,0.2120541205412054
2015-2019,19,107,0.188893946290396,0.188893946290396,0.1854802002730997
2015-2019,19,109,0.1832681312067409,0.18341859765272345,0.18191393319289798
2015-2019,19,111,0.1356003653481346,0.14677158715660787,0.14403147614698236
2015-2019,19,113,0.251966944331349,0.2691880233722504,0.26744940964160346
2015-2019,19,115,0.1847750865051903,0.17670126874279124,0.17301038062283736
2015-2019,19,117,0.19859497433126183,0.2002161577951905,0.1858957038638206
2015-2019,19,119,0.2244942832014072,0.22515391380826738,0.22141600703605982
2015-2019,19,121,0.2770040235221294,0.27313525224388735,0.25239863819251007
2015-2019,19,123,0.18337627422426347,0.18427243194802284,0.18516858967178224
2015-2019,19,125,0.24653946876169097,0.24601571268237934,0.24190048634493078
2015-2019,19,127,0.18341007847460924,0.18101044166288346,0.15908943511252352
2015-2019,19,129,0.32175009002520705,0.3204897371263954,0.3129276197335254
2015-2019,19,131,0.1983926521239954,0.20390355912743974,0.20390355912743974
2015-2019,19,133,0.1765,0.1765,0.16325
2015-2019,19,135,0.20431086824529449,0.20431086824529449,0.20431086824529449
2015-2019,19,137,0.16754501537110233,0.16754501537110233,0.1613965744400527
2015-2019,19,139,0.19849939975990397,0.20426170468187274,0.18067226890756302
2015-2019,19,141,0.1658291457286432,0.17328578375749717,0.1697195655697844
2015-2019,19,143,0.19369540448157996,0.19369540448157996,0.18951766046334978
2015-2019,19,145,0.16767515923566878,0.1697452229299363,0.16162420382165604
2015-2019,19,147,0.1880064829821718,0.1880064829821718,0.18125337655321447
2015-2019,19,149,0.27551219512195124,0.2778536585365854,0.2735609756097561
2015-2019,19,151,0.1545878693623639,0.16391912908242612,0.16267496111975116
2015-2019,19,153,0.25828816068328736,0.27521059862192354,0.2686929573264891
2015-2019,19,155,0.22712573711242154,0.23011494877578195,0.22207125193619393
2015-2019,19,157,0.2078022402471997,0.21179348525814343,0.21127848590189263
2015-2019,19,159,0.20903094875697614,0.20903094875697614,0.19533231861998984
2015-2019,19,161,0.214931602133086,0.214931602133086,0.21261303037329005
2015-2019,19,163,0.21893137971680518,0.2400143238686382,0.23394160039390638
2015-2019,19,165,0.22803180914512922,0.22803180914512922,0.22584493041749504
2015-2019,19,167,0.24795885042455912,0.24795885042455912,0.22893533638145003
2015-2019,19,169,0.23622755282854196,0.20017984184496576,0.23577794821612758
2015-2019,19,171,0.18811881188118812,0.18309442884586966,0.18058223732821044
2015-2019,19,173,0.18501529051987767,0.1819571865443425,0.1659021406727829
2015-2019,19,175,0.18798299845440494,0.19300618238021638,0.19300618238021638
2015-2019,19,177,0.13130615065653076,0.13130615065653076,0.12543192812715964
2015-2019,19,179,0.14750362544023202,0.15910503418272218,0.150334921621435
2015-2019,19,181,0.33985875999584586,0.34157233357565686,0.33632775989199293
2015-2019,19,183,0.23312952898550723,0.23822463768115942,0.23392210144927536
2015-2019,19,185,0.12197843064336185,0.12197843064336185,0.11863146150985497
2015-2019,19,187,0.14700117600940807,0.16320397229844505,0.159937279498236
2015-2019,19,189,0.19401354599082368,0.1929211273760105,0.18614813196416866
2015-2019,19,191,0.23616325541964395,0.2366476928666586,0.23749545839893424
2015-2019,19,193,0.19376665983186386,0.20299364363338118,0.18289932335452122
2015-2019,19,195,0.21563682219419925,0.2203656998738966,0.21311475409836064
2015-2019,19,197,0.17523609653725078,0.17523609653725078,0.14882826162994053
2015-2019,20,001,0.11820551005212211,0.1155994043186895,0.10871183916604617
2015-2019,20,003,0.1473718155433731,0.1473718155433731,0.14059980651402773
2015-2019,20,005,0.18580060422960726,0.1856327626720376,0.1797583081570997
2015-2019,20,007,0.15912636505460218,0.1752470098803952,0.1627665106604264
2015-2019,20,009,0.15700301204819278,0.1617093373493976,0.1353539156626506
2015-2019,20,011,0.11515259048970901,0.12881476224272534,0.12491128459900638
2015-2019,20,013,0.1322314049586777,0.13584710743801653,0.1175103305785124
2015-2019,20,015,0.25243264977885,0.25271411338962607,0.24499396863691195
2015-2019,20,017,0.13225499524262607,0.1351094196003806,0.1351094196003806
2015-2019,20,019,0.0885989010989011,0.09409340659340659,0.07760989010989011
2015-2019,20,021,0.11930886618741329,0.11930886618741329,0.11678648001008954
2015-2019,20,023,0.17280917280917282,0.17280917280917282,0.16461916461916462
2015-2019,20,025,0.16151202749140894,0.15349369988545247,0.16151202749140894
2015-2019,20,027,0.15765509391007398,0.15367103016505407,0.15765509391007398
2015-2019,20,029,0.16671184602873407,0.16671184602873407,0.16020601789102737
2015-2019,20,031,0.26359832635983266,0.26359832635983266,0.25523012552301255
2015-2019,20,033,0.17576564580559254,0.17576564580559254,0.1584553928095872
2015-2019,20,035,0.14675161123046152,0.15141862360174826,0.13512112008296912
2015-2019,20,037,0.1311175085056268,0.13236063857628894,0.12823868097356714
2015-2019,20,039,0.1608876560332871,0.1608876560332871,0.1421636615811373
2015-2019,20,041,0.1545948679054481,0.16407533813677158,0.15383643028694224
2015-2019,20,043,0.17202889034799737,0.1792514773473408,0.16841759684832566
2015-2019,20,045,0.23235895687745015,0.22622294187830236,0.23263592977671724
2015-2019,20,047,0.12308868501529052,0.12308868501529052,0.09480122324159021
2015-2019,20,049,0.10372340425531915,0.10017730496453901,0.10106382978723404
2015-2019,20,051,0.20564795564795565,0.20997920997921,0.19655232155232155
2015-2019,20,053,0.16917922948073702,0.1788107202680067,0.17587939698492464
2015-2019,20,055,0.14122533748701974,0.1397076443805416,0.07364805495646617
2015-2019,20,057,0.12455923836389281,0.12235543018335684,0.04389985895627645
2015-2019,20,059,0.18788298082625024,0.18481913421624827,0.18037161494366474
2015-2019,20,061,0.04911699779249448,0.09216335540838852,0.07891832229580574
2015-2019,20,063,0.16926869350862778,0.17337715694330322,0.16926869350862778
2015-2019,20,065,0.12709030100334448,0.13127090301003344,0.13127090301003344
2015-2019,20,067,0.19443355546844374,0.19443355546844374,0.09447275578204625
2015-2019,20,069,0.22361692236169223,0.22361692236169223,0.21292422129242214
2015-2019,20,071,0.12909441233140656,0.12909441233140656,0.1001926782273603
2015-2019,20,073,0.1635969664138678,0.1635969664138678,0.158540989526905
2015-2019,20,075,0.07415730337078652,0.07415730337078652,0.020224719101123594
2015-2019,20,077,0.13951434878587196,0.13951434878587196,0.11832229580573951
2015-2019,20,079,0.1960872836719338,0.19699021820917983,0.17358916478555306
2015-2019,20,081,0.2143939393939394,0.2143939393939394,0.16590909090909092
2015-2019,20,083,0.27640156453715775,0.27640156453715775,0.2607561929595828
2015-2019,20,085,0.18151875571820678,0.18151875571820678,0.17548032936870997
2015-2019,20,087,0.24699669966996698,0.24739273927392738,0.2433003300330033
2015-2019,20,089,0.11739130434782609,0.12028985507246377,0.11594202898550725
2015-2019,20,091,0.38252869741723244,0.38780884720375164,0.38295303422691956
2015-2019,20,093,0.18401332223147376,0.18401332223147376,0.1340549542048293
2015-2019,20,095,0.23523779125438876,0.23523779125438876,0.23300351101180977
2015-2019,20,097,0.1634517766497462,0.1634517766497462,0.15736040609137056
2015-2019,20,099,0.09454500978473582,0.11717221135029354,0.10885518590998043
2015-2019,20,101,0.12285336856010567,0.12285336856010567,0.10435931307793923
2015-2019,20,103,0.2742817304516934,0.2987561002458445,0.2920045499578028
2015-2019,20,105,0.14342948717948717,0.14342948717948717,0.13862179487179488
2015-2019,20,107,0.1581054036024016,0.16499888814765398,0.16344229486324216
2015-2019,20,109,0.15264527320034693,0.15264527320034693,0.14050303555941024
2015-2019,20,111,0.11725256098459724,0.11894760114967942,0.1114304665045324
2015-2019,20,113,0.21947462299335171,0.22263661423706826,0.216393708448192
2015-2019,20,115,0.15352868345026827,0.15621130829550145,0.15105241436236072
2015-2019,20,117,0.17282741738066096,0.1747858017135863,0.1747858017135863
2015-2019,20,119,0.1817643576080521,0.17584369449378331,0.14801657785671996
2015-2019,20,121,0.30642773665757694,0.30502532138683286,0.3056486170627191
2015-2019,20,123,0.10428015564202335,0.11245136186770428,0.09766536964980545
2015-2019,20,125,0.11512964054213318,0.1297878609310548,0.11675014731879788
2015-2019,20,127,0.2043859649122807,0.2043859649122807,0.1899122807017544
2015-2019,20,129,0.17148362235067438,0.17148362235067438,0.15221579961464354
2015-2019,20,131,0.23409034190167208,0.23583728475168456,0.23558772148739707
2015-2019,20,133,0.10574155430995304,0.11210422663232844,0.10256021814876534
2015-2019,20,135,0.2040977147360126,0.2040977147360126,0.1938534278959811
2015-2019,20,137,0.17595628415300546,0.17595628415300546,0.1721311475409836
2015-2019,20,139,0.1699712426214621,0.17209020735583472,0.1642197669138792
2015-2019,20,141,0.18507281553398058,0.18507281553398058,0.18507281553398058
2015-2019,20,143,0.18969746524938674,0.18969746524938674,0.18356500408830745
2015-2019,20,145,0.12745098039215685,0.13316993464052287,0.11683006535947713
2015-2019,20,147,0.15889464594127806,0.15328151986183075,0.15889464594127806
2015-2019,20,149,0.2627040699011267,0.26293400781788917,0.24384916072660381
2015-2019,20,151,0.17524644030668127,0.17524644030668127,0.1593647316538883
2015-2019,20,153,0.19302721088435373,0.19302721088435373,0.19302721088435373
2015-2019,20,155,0.14967618133845048,0.15787159190853123,0.14355960662029263
2015-2019,20,157,0.10955816050495942,0.11992786293958521,0.11992786293958521
2015-2019,20,159,0.17155986724534084,0.17232575950982895,0.1529231554761297
2015-2019,20,161,0.1685919214798037,0.17523593808984522,0.17146092865232163
2015-2019,20,163,0.15303308823529413,0.15349264705882354,0.15257352941176472
2015-2019,20,165,0.10415200562983815,0.10415200562983815,0.09781843771991555
2015-2019,20,167,0.15257048092868988,0.15257048092868988,0.14626865671641792
2015-2019,20,169,0.16731180837014437,0.17805911015984335,0.16817705724304385
2015-2019,20,171,0.2180986273512964,0.2180986273512964,0.18861209964412812
2015-2019,20,173,0.16384507349324898,0.1965228237226777,0.17891385141130361
2015-2019,20,175,0.07280426171288075,0.09411282611665073,-0.03551427400628329
2015-2019,20,177,0.17056194390247278,0.19841698147148767,0.1789890268033819
2015-2019,20,179,0.2310405643738977,0.2310405643738977,0.22134038800705466
2015-2019,20,181,0.11124213836477988,0.11124213836477988,0.0805817610062893
2015-2019,20,183,0.14520870076425632,0.14814814814814814,0.14814814814814814
2015-2019,20,185,0.17052512704686618,0.17052512704686618,0.14963297571993225
2015-2019,20,187,0.1432469304229195,0.1432469304229195,0.05184174624829468
2015-2019,20,189,0.15490628445424476,0.14498346196251377,0.04851157662624035
2015-2019,20,191,0.1867034834324554,0.19190739167374682,0.18776550552251486
2015-2019,20,193,0.21422222222222223,0.21422222222222223,0.19792592592592592
2015-2019,20,195,0.1899927483683829,0.1899927483683829,0.1899927483683829
2015-2019,20,197,0.17711370262390672,0.1814868804664723,0.18002915451895043
2015-2019,20,199,0.21226415094339623,0.21226415094339623,0.21226415094339623
2015-2019,20,201,0.14879931389365353,0.14965694682675815,0.1432246998284734
2015-2019,20,203,0.16167023554603854,0.16167023554603854,0.139186295503212
2015-2019,20,205,0.1392780172413793,0.14547413793103448,0.13389008620689655
2015-2019,20,207,0.11227336122733612,0.11227336122733612,0.11227336122733612
2015-2019,20,209,0.003791910590739755,0.09556279936136243,0.061319185737094196
2015-2019,21,001,0.10548946538626917,0.11408915006449763,0.10720940232191487
2015-2019,21,003,0.12715318869165024,0.12715318869165024,0.12518080210387902
2015-2019,21,005,0.1871405567057741,0.20197837589141937,0.20197837589141937
2015-2019,21,007,0.1761827079934747,0.1859706362153344,0.18107667210440456
2015-2019,21,009,0.11050735337546512,0.12421002894099581,0.12302876380603626
2015-2019,21,011,0.13590221669774186,0.14481044126786824,0.14708928941371452
2015-2019,21,013,0.03369728915662651,0.047722138554216864,0.04555722891566265
2015-2019,21,015,0.3455114156222738,0.3481498819073558,0.34004298146690215
2015-2019,21,017,0.15864791512459905,0.18319763138415987,0.1690106094251172
2015-2019,21,019,0.16749038989566173,0.17084019769357495,0.1700164744645799
2015-2019,21,021,0.16928240950739362,0.19450240406422933,0.19250657715685385
2015-2019,21,023,0.15973477998794455,0.15430982519590114,0.15973477998794455
2015-2019,21,025,0.09611795446061963,0.09611795446061963,0.09443822321761851
2015-2019,21,027,0.1458278494340616,0.1500394840747565,0.14543300868649645
2015-2019,21,029,0.23634220276187268,0.23792522734927585,0.23624115863927247
2015-2019,21,031,0.14622831787010893,0.14037918515530456,0.13210972166196047
2015-2019,21,033,0.12066627929498354,0.15766027503389501,0.14371489444121635
2015-2019,21,035,0.11676447052547347,0.14663910376100295,0.147239263803681
2015-2019,21,037,0.27603004408643117,0.2865618026451859,0.28427583954716157
2015-2019,21,039,0.15404040404040403,0.15555555555555556,0.14646464646464646
2015-2019,21,041,0.168983174835406,0.1711777615215801,0.1180199951231407
2015-2019,21,043,0.10951488652925255,0.11211742660836976,0.10743285446595878
2015-2019,21,045,0.10936219052303656,0.11001803574356452,0.11001803574356452
2015-2019,21,047,0.01376307297538976,0.1029897748921115,0.0914039112009642
2015-2019,21,049,0.17981942242745882,0.19484457922668688,0.18767661451512854
2015-2019,21,051,0.05799002886381527,0.06192600367357649,0.05720283390186303
2015-2019,21,053,0.10112923462986198,0.10112923462986198,0.10112923462986198
2015-2019,21,055,0.13176338659938325,0.1342865152789459,0.1342865152789459
2015-2019,21,057,0.0963302752293578,0.09785932721712538,0.09785932721712538
2015-2019,21,059,0.17444436148236642,0.18741133427910103,0.18273227307797607
2015-2019,21,061,0.12466734902763561,0.12466734902763561,0.12466734902763561
2015-2019,21,063,0.07808164883075704,0.07808164883075704,0.0713436385255648
2015-2019,21,065,0.07692307692307693,0.07746863066012002,0.07746863066012002
2015-2019,21,067,0.17351907785243173,0.22091320964063366,0.21370893176354558
